clearing_id,event_id,member_id,posted_amount,currency_code,posting_date,merchant_id,country_code
CLR00008684,AUTH00008684,MEM003832,4803.89,USD,2026-02-09,M00366,US
CLR00008685,AUTH00008685,MEM001318,449.45,USD,2026-02-15,M02445,MX
CLR00008686,AUTH00008686,MEM012731,2308.73,USD,2026-02-08,M01152,US
CLR00008687,AUTH00008687,MEM012794,2270.83,USD,2026-02-10,M00748,US
CLR00008688,AUTH00008688,MEM002942,1473.06,USD,2026-02-10,M00347,US
CLR00008689,AUTH00008689,MEM002804,1200.58,USD,2026-02-09,M01116,US
CLR00008690,AUTH00008690,MEM007268,1820.42,USD,2026-02-09,M02754,US
CLR00008691,AUTH00008691,MEM009413,4822.93,USD,2026-02-11,M02101,MX
CLR00008692,AUTH00008692,MEM006224,128.0,USD,2026-02-13,M01159,US
CLR00008693,AUTH00008693,MEM001878,4306.3,USD,2026-02-15,M01283,MX
CLR00008694,AUTH00008694,MEM007841,2870.07,USD,2026-02-13,M00244,US
CLR00008695,AUTH00008695,MEM003658,1199.13,USD,2026-02-16,M02398,CA
CLR00008696,AUTH00008696,MEM003532,2402.93,USD,2026-02-18,M00586,US
CLR00008697,AUTH00008697,MEM005504,265.59,USD,2026-02-08,M01764,US
CLR00008698,AUTH00008698,MEM007634,3601.4,USD,2026-02-17,M00496,MX
CLR00008699,AUTH00008699,MEM004384,3654.29,USD,2026-02-17,M01630,US
CLR00008700,AUTH00008700,MEM014545,647.2,USD,2026-02-12,M00681,MX
CLR00008701,AUTH00008701,MEM013783,4258.41,USD,2026-02-09,M00328,US
CLR00008702,AUTH00008702,MEM004214,2373.11,USD,2026-02-08,M00576,US
CLR00008703,AUTH00008703,MEM004628,2111.46,USD,2026-02-13,M02240,US
CLR00008704,AUTH00008704,MEM008354,4410.02,USD,2026-02-12,M00047,US
CLR00008705,AUTH00008705,MEM003432,2340.76,USD,2026-02-08,M00744,MX
CLR00008706,AUTH00008706,MEM001930,714.48,USD,2026-02-08,M00915,US
CLR00008707,AUTH00008707,MEM000437,4566.46,USD,2026-02-16,M00812,US
CLR00008708,AUTH00008708,MEM006379,2716.92,USD,2026-02-13,M00010,US
CLR00008709,AUTH00008709,MEM010285,4411.55,USD,2026-02-09,M02179,US
CLR00008710,AUTH00008710,MEM003381,2989.06,USD,2026-02-13,M01471,US
CLR00008711,AUTH00008711,MEM008325,1125.25,USD,2026-02-16,M00979,US
CLR00008712,AUTH00008712,MEM012030,2988.94,USD,2026-02-10,M00130,US
CLR00008713,AUTH00008713,MEM009472,569.94,USD,2026-02-17,M02788,US
CLR00008714,AUTH00008714,MEM000507,3672.31,USD,2026-02-16,M01504,US
CLR00008715,AUTH00008715,MEM000809,132.34,USD,2026-02-12,M00820,US
CLR00008716,AUTH00008716,MEM013036,3961.83,USD,2026-02-17,M01077,CA
CLR00008717,AUTH00008717,MEM002838,1097.06,USD,2026-02-12,M00964,US
CLR00008718,AUTH00008718,MEM003703,238.41,USD,2026-02-15,M00630,CA
CLR00008719,AUTH00008719,MEM008882,2744.62,USD,2026-02-10,M02500,US
CLR00008720,AUTH00008720,MEM009007,1995.59,USD,2026-02-14,M00243,US
CLR00008721,AUTH00008721,MEM004959,1289.63,USD,2026-02-15,M02634,US
CLR00008722,AUTH00008722,MEM007513,138.0,USD,2026-02-09,M00060,CA
CLR00008723,AUTH00008723,MEM000993,3220.81,USD,2026-02-15,M00488,MX
CLR00008724,AUTH00008724,MEM011681,4787.08,USD,2026-02-17,M01512,US
CLR00008725,AUTH00008725,MEM010538,2737.12,USD,2026-02-17,M01996,US
CLR00008726,AUTH00008726,MEM012519,2196.04,USD,2026-02-15,M01531,US
CLR00008727,AUTH00008727,MEM003068,3031.61,USD,2026-02-12,M02302,CA
CLR00008728,AUTH00008728,MEM004909,1771.89,USD,2026-02-11,M00476,US
CLR00008729,AUTH00008729,MEM014394,2232.0,USD,2026-02-15,M00944,US
CLR00008730,AUTH00008730,MEM010957,479.44,USD,2026-02-17,M00827,US
CLR00008731,AUTH00008731,MEM001082,3927.08,USD,2026-02-15,M00679,CA
CLR00008732,AUTH00008732,MEM000618,2957.87,USD,2026-02-17,M00325,CA
CLR00008733,AUTH00008733,MEM007667,3739.94,USD,2026-02-10,M00114,US
CLR00008734,AUTH00008734,MEM005318,2906.23,USD,2026-02-12,M02733,US
CLR00008735,AUTH00008735,MEM004447,1191.71,USD,2026-02-15,M02514,CA
CLR00008736,AUTH00008736,MEM004029,3080.57,USD,2026-02-10,M01764,CA
CLR00008737,AUTH00008737,MEM008129,4200.02,USD,2026-02-17,M00332,MX
CLR00008738,AUTH00008738,MEM011476,2494.01,USD,2026-02-14,M02742,CA
CLR00008739,AUTH00008739,MEM008009,2771.35,USD,2026-02-11,M01310,US
CLR00008740,AUTH00008740,MEM008789,4626.1,USD,2026-02-11,M01811,CA
CLR00008741,AUTH00008741,MEM010085,4074.45,USD,2026-02-08,M01677,MX
CLR00008742,AUTH00008742,MEM001464,1926.35,USD,2026-02-13,M00850,MX
CLR00008743,AUTH00008743,MEM003003,4818.49,USD,2026-02-12,M00175,MX
CLR00008744,AUTH00008744,MEM001199,2522.92,USD,2026-02-09,M02207,MX
CLR00008745,AUTH00008745,MEM003834,2827.32,USD,2026-02-14,M02821,US
CLR00008746,AUTH00008746,MEM012392,2318.82,USD,2026-02-16,M02669,US
CLR00008747,AUTH00008747,MEM012497,271.15,USD,2026-02-09,M01770,MX
CLR00008748,AUTH00008748,MEM009939,2261.32,USD,2026-02-18,M00357,US
CLR00008749,AUTH00008749,MEM008182,834.08,USD,2026-02-18,M01626,US
CLR00008750,AUTH00008750,MEM013269,2344.31,USD,2026-02-14,M01874,US
CLR00008751,AUTH00008751,MEM007067,1573.47,USD,2026-02-13,M01758,US
CLR00008752,AUTH00008752,MEM010359,3426.56,USD,2026-02-17,M01159,US
CLR00008753,AUTH00008753,MEM014423,372.43,USD,2026-02-10,M02464,US
CLR00008754,AUTH00008754,MEM011526,1446.42,USD,2026-02-09,M00953,US
CLR00008755,AUTH00008755,MEM011158,2191.63,USD,2026-02-15,M02786,MX
CLR00008756,AUTH00008756,MEM004435,4122.15,USD,2026-02-10,M02258,US
CLR00008757,AUTH00008757,MEM001002,4599.63,USD,2026-02-15,M02731,MX
CLR00008758,AUTH00008758,MEM013120,1776.36,USD,2026-02-14,M00642,MX
CLR00008759,AUTH00008759,MEM011405,741.41,USD,2026-02-10,M02844,US
CLR00008760,AUTH00008760,MEM013802,1180.82,USD,2026-02-13,M01722,US
CLR00008761,AUTH00008761,MEM009771,384.13,USD,2026-02-10,M00325,US
CLR00008762,AUTH00008762,MEM001664,636.86,USD,2026-02-17,M00734,CA
CLR00008763,AUTH00008763,MEM002124,1408.49,USD,2026-02-09,M00006,MX
CLR00008764,AUTH00008764,MEM001180,95.79,USD,2026-02-13,M01901,MX
CLR00008765,AUTH00008765,MEM007757,4658.67,USD,2026-02-16,M00268,US
CLR00008766,AUTH00008766,MEM011798,1935.83,USD,2026-02-14,M00513,MX
CLR00008767,AUTH00008767,MEM008959,518.3,USD,2026-02-10,M02838,MX
CLR00008768,AUTH00008768,MEM010579,669.58,USD,2026-02-08,M00336,US
CLR00008769,AUTH00008769,MEM002396,696.37,USD,2026-02-16,M02875,US
CLR00008770,AUTH00008770,MEM005251,4263.43,USD,2026-02-09,M01365,US
CLR00008771,AUTH00008771,MEM006178,463.04,USD,2026-02-12,M02283,US
CLR00008772,AUTH00008772,MEM013697,3872.3,USD,2026-02-11,M00414,MX
CLR00008773,AUTH00008773,MEM001566,1309.05,USD,2026-02-10,M01671,US
CLR00008774,AUTH00008774,MEM011898,155.12,USD,2026-02-13,M00054,US
CLR00008775,AUTH00008775,MEM005923,3065.3,USD,2026-02-09,M02982,US
CLR00008776,AUTH00008776,MEM010673,1395.94,USD,2026-02-12,M02178,MX
CLR00008777,AUTH00008777,MEM004473,4945.6,USD,2026-02-10,M01449,MX
CLR00008778,AUTH00008778,MEM007584,1359.29,USD,2026-02-15,M00478,US
CLR00008779,AUTH00008779,MEM001503,3791.19,USD,2026-02-14,M02559,CA
CLR00008780,AUTH00008780,MEM010839,3619.5,USD,2026-02-18,M02855,CA
CLR00008781,AUTH00008781,MEM007229,3103.73,USD,2026-02-13,M02369,MX
CLR00008782,AUTH00008782,MEM013191,2053.94,USD,2026-02-14,M02641,CA
CLR00008783,AUTH00008783,MEM004918,289.57,USD,2026-02-14,M00428,CA
CLR00008784,AUTH00008784,MEM007099,1346.79,USD,2026-02-10,M02835,MX
CLR00008785,AUTH00008785,MEM000082,3839.39,USD,2026-02-11,M02477,US
CLR00008786,AUTH00008786,MEM012019,2653.87,USD,2026-02-13,M01272,US
CLR00008787,AUTH00008787,MEM002031,1699.35,USD,2026-02-13,M02743,CA
CLR00008788,AUTH00008788,MEM014388,1289.02,USD,2026-02-12,M01579,US
CLR00008789,AUTH00008789,MEM013978,1106.99,USD,2026-02-16,M02526,US
CLR00008790,AUTH00008790,MEM014208,3863.64,USD,2026-02-15,M02696,US
CLR00008791,AUTH00008791,MEM008547,4699.14,USD,2026-02-17,M00213,US
CLR00008792,AUTH00008792,MEM006800,3095.63,USD,2026-02-10,M01801,MX
CLR00008793,AUTH00008793,MEM006541,50.6,USD,2026-02-09,M00996,US
CLR00008794,AUTH00008794,MEM008985,4692.05,USD,2026-02-10,M02349,US
CLR00008795,AUTH00008795,MEM006581,2902.82,USD,2026-02-15,M00421,CA
CLR00008796,AUTH00008796,MEM012483,2855.87,USD,2026-02-17,M01325,US
CLR00008797,AUTH00008797,MEM009542,2112.88,USD,2026-02-08,M00090,US
CLR00008798,AUTH00008798,MEM005464,3514.41,USD,2026-02-11,M01005,US
CLR00008799,AUTH00008799,MEM000737,680.31,USD,2026-02-14,M00874,CA
CLR00008800,AUTH00008800,MEM007420,1036.04,USD,2026-02-15,M02406,US
CLR00008801,AUTH00008801,MEM014252,1606.58,USD,2026-02-08,M01721,US
CLR00008802,AUTH00008802,MEM013928,2608.5,USD,2026-02-11,M01973,US
CLR00008803,AUTH00008803,MEM002295,3388.27,USD,2026-02-08,M01207,US
CLR00008804,AUTH00008804,MEM007218,3542.75,USD,2026-02-14,M02213,US
CLR00008805,AUTH00008805,MEM010603,2099.53,USD,2026-02-11,M01028,US
CLR00008806,AUTH00008806,MEM014801,1303.5,USD,2026-02-13,M00060,CA
CLR00008807,AUTH00008807,MEM002835,4433.95,USD,2026-02-13,M00562,CA
CLR00008808,AUTH00008808,MEM000404,3724.84,USD,2026-02-11,M00700,US
CLR00008809,AUTH00008809,MEM003229,4669.23,USD,2026-02-10,M01153,US
CLR00008810,AUTH00008810,MEM011781,38.85,USD,2026-02-10,M01032,US
CLR00008811,AUTH00008811,MEM012606,3799.93,USD,2026-02-09,M01087,US
CLR00008812,AUTH00008812,MEM003649,796.88,USD,2026-02-10,M01685,US
CLR00008813,AUTH00008813,MEM004743,3329.58,USD,2026-02-12,M00088,US
CLR00008814,AUTH00008814,MEM000354,3028.1,USD,2026-02-13,M01948,US
CLR00008815,AUTH00008815,MEM002288,1366.06,USD,2026-02-09,M01311,US
CLR00008816,AUTH00008816,MEM014104,2400.69,USD,2026-02-17,M02913,CA
CLR00008817,AUTH00008817,MEM005307,3813.86,USD,2026-02-11,M00571,US
CLR00008818,AUTH00008818,MEM003475,3962.44,USD,2026-02-11,M02604,US
CLR00008819,AUTH00008819,MEM014865,2061.19,USD,2026-02-09,M02422,MX
CLR00008820,AUTH00008820,MEM010456,2929.45,USD,2026-02-12,M01290,MX
CLR00008821,AUTH00008821,MEM001275,1470.12,USD,2026-02-11,M01455,CA
CLR00008822,AUTH00008822,MEM002999,1316.64,USD,2026-02-13,M00203,CA
CLR00008823,AUTH00008823,MEM014911,3386.08,USD,2026-02-10,M02901,US
CLR00008824,AUTH00008824,MEM013979,3813.4,USD,2026-02-17,M00052,US
CLR00008825,AUTH00008825,MEM001241,1896.75,USD,2026-02-17,M02017,MX
CLR00008826,AUTH00008826,MEM000974,1686.66,USD,2026-02-14,M02682,CA
CLR00008827,AUTH00008827,MEM007340,387.43,USD,2026-02-11,M02727,US
CLR00008828,AUTH00008828,MEM010173,4938.4,USD,2026-02-08,M01409,US
CLR00008829,AUTH00008829,MEM009854,4520.34,USD,2026-02-17,M00604,US
CLR00008830,AUTH00008830,MEM010618,659.01,USD,2026-02-13,M00280,CA
CLR00008831,AUTH00008831,MEM011268,3321.07,USD,2026-02-09,M01579,MX
CLR00008832,AUTH00008832,MEM004394,248.31,USD,2026-02-09,M02140,MX
CLR00008833,AUTH00008833,MEM011340,2729.46,USD,2026-02-15,M01015,US
CLR00008834,AUTH00008834,MEM009148,3989.18,USD,2026-02-14,M00022,MX
CLR00008835,AUTH00008835,MEM007782,4927.26,USD,2026-02-14,M02123,CA
CLR00008836,AUTH00008836,MEM008794,926.78,USD,2026-02-11,M00661,US
CLR00008837,AUTH00008837,MEM014183,3339.52,USD,2026-02-11,M00974,US
CLR00008838,AUTH00008838,MEM012400,4836.87,USD,2026-02-12,M02548,US
CLR00008839,AUTH00008839,MEM002833,2484.1,USD,2026-02-10,M02629,US
CLR00008840,AUTH00008840,MEM005665,4218.16,USD,2026-02-09,M00568,MX
CLR00008841,AUTH00008841,MEM005059,264.17,USD,2026-02-11,M01984,MX
CLR00008842,AUTH00008842,MEM001359,1245.84,USD,2026-02-09,M00131,CA
CLR00008843,AUTH00008843,MEM000399,2322.68,USD,2026-02-10,M02488,MX
CLR00008844,AUTH00008844,MEM012724,1725.13,USD,2026-02-10,M00904,US
CLR00008845,AUTH00008845,MEM006764,2830.49,USD,2026-02-11,M01381,CA
CLR00008846,AUTH00008846,MEM000632,2929.65,USD,2026-02-08,M02633,US
CLR00008847,AUTH00008847,MEM009997,747.2,USD,2026-02-17,M01520,US
CLR00008848,AUTH00008848,MEM006486,2865.49,USD,2026-02-17,M00231,US
CLR00008849,AUTH00008849,MEM000879,2441.3,USD,2026-02-10,M00520,US
CLR00008850,AUTH00008850,MEM000711,4874.37,USD,2026-02-16,M02835,CA
CLR00008851,AUTH00008851,MEM002639,863.26,USD,2026-02-11,M02811,US
CLR00008852,AUTH00008852,MEM014490,313.34,USD,2026-02-09,M01987,US
CLR00008853,AUTH00008853,MEM009370,1035.13,USD,2026-02-11,M01380,US
CLR00008854,AUTH00008854,MEM012351,2694.46,USD,2026-02-09,M00260,CA
CLR00008855,AUTH00008855,MEM009318,3877.53,USD,2026-02-08,M02538,US
CLR00008856,AUTH00008856,MEM011413,11.72,USD,2026-02-14,M01667,CA
CLR00008857,AUTH00008857,MEM004874,413.88,USD,2026-02-17,M02873,US
CLR00008858,AUTH00008858,MEM008335,1825.38,USD,2026-02-08,M02015,US
CLR00008859,AUTH00008859,MEM011783,1446.02,USD,2026-02-09,M00508,MX
CLR00008860,AUTH00008860,MEM004917,2135.02,USD,2026-02-11,M01302,US
CLR00008861,AUTH00008861,MEM009038,4257.32,USD,2026-02-10,M00419,CA
CLR00008862,AUTH00008862,MEM005568,1151.52,USD,2026-02-13,M00513,US
CLR00008863,AUTH00008863,MEM012434,3868.01,USD,2026-02-15,M00109,CA
CLR00008864,AUTH00008864,MEM009300,2862.64,USD,2026-02-15,M00714,US
CLR00008865,AUTH00008865,MEM009092,1234.32,USD,2026-02-09,M00675,US
CLR00008866,AUTH00008866,MEM014688,353.86,USD,2026-02-17,M01082,CA
CLR00008867,AUTH00008867,MEM000046,2584.18,USD,2026-02-09,M01659,US
CLR00008868,AUTH00008868,MEM002380,1049.14,USD,2026-02-15,M01646,MX
CLR00008869,AUTH00008869,MEM006196,4418.57,USD,2026-02-15,M01571,US
CLR00008870,AUTH00008870,MEM011544,1681.17,USD,2026-02-08,M02013,US
CLR00008871,AUTH00008871,MEM011103,2834.34,USD,2026-02-10,M02683,US
CLR00008872,AUTH00008872,MEM014491,1342.92,USD,2026-02-15,M01361,US
CLR00008873,AUTH00008873,MEM010722,2244.99,USD,2026-02-11,M02675,US
CLR00008874,AUTH00008874,MEM008342,3532.79,USD,2026-02-12,M00614,US
CLR00008875,AUTH00008875,MEM011934,54.73,USD,2026-02-18,M01353,US
CLR00008876,AUTH00008876,MEM009190,1006.31,USD,2026-02-09,M00079,US
CLR00008877,AUTH00008877,MEM012212,1557.46,USD,2026-02-10,M01312,CA
CLR00008878,AUTH00008878,MEM002327,4106.46,USD,2026-02-16,M01200,US
CLR00008879,AUTH00008879,MEM007541,1373.25,USD,2026-02-15,M02293,MX
CLR00008880,AUTH00008880,MEM012001,2418.05,USD,2026-02-10,M02944,CA
CLR00008881,AUTH00008881,MEM007587,1983.97,USD,2026-02-14,M00023,MX
CLR00008882,AUTH00008882,MEM005961,4735.0,USD,2026-02-10,M00299,US
CLR00008883,AUTH00008883,MEM006049,2367.39,USD,2026-02-10,M02637,CA
CLR00008884,AUTH00008884,MEM001352,1843.58,USD,2026-02-12,M02033,US
CLR00008885,AUTH00008885,MEM005399,3087.81,USD,2026-02-09,M01379,CA
CLR00008886,AUTH00008886,MEM008008,3511.29,USD,2026-02-15,M01122,US
CLR00008887,AUTH00008887,MEM005084,1968.4,USD,2026-02-15,M01898,US
CLR00008888,AUTH00008888,MEM000569,1710.41,USD,2026-02-16,M01679,MX
CLR00008889,AUTH00008889,MEM011785,304.47,USD,2026-02-10,M01785,US
CLR00008890,AUTH00008890,MEM009223,923.03,USD,2026-02-09,M02930,US
CLR00008891,AUTH00008891,MEM014635,990.66,USD,2026-02-16,M00190,MX
CLR00008892,AUTH00008892,MEM014920,1213.06,USD,2026-02-08,M01144,US
CLR00008893,AUTH00008893,MEM006487,3541.5,USD,2026-02-16,M02336,US
CLR00008894,AUTH00008894,MEM007867,2962.14,USD,2026-02-17,M01383,MX
CLR00008895,AUTH00008895,MEM013063,303.12,USD,2026-02-12,M00329,US
CLR00008896,AUTH00008896,MEM010913,3048.1,USD,2026-02-13,M01854,US
CLR00008897,AUTH00008897,MEM003372,2575.87,USD,2026-02-10,M02919,CA
CLR00008898,AUTH00008898,MEM014424,3577.2,USD,2026-02-11,M01592,US
CLR00008899,AUTH00008899,MEM007714,2297.32,USD,2026-02-16,M01587,CA
CLR00008900,AUTH00008900,MEM011115,1701.69,USD,2026-02-09,M00414,CA
CLR00008901,AUTH00008901,MEM010137,432.94,USD,2026-02-08,M02638,US
CLR00008902,AUTH00008902,MEM012332,1765.86,USD,2026-02-16,M01922,MX
CLR00008903,AUTH00008903,MEM004677,4164.22,USD,2026-02-13,M00975,US
CLR00008904,AUTH00008904,MEM009165,2562.0,USD,2026-02-13,M00560,US
CLR00008905,AUTH00008905,MEM007426,3150.79,USD,2026-02-13,M00391,US
CLR00008906,AUTH00008906,MEM008722,2319.24,USD,2026-02-10,M00407,US
CLR00008907,AUTH00008907,MEM014822,1038.88,USD,2026-02-12,M00758,CA
CLR00008908,AUTH00008908,MEM009708,3829.77,USD,2026-02-09,M00646,US
CLR00008909,AUTH00008909,MEM010510,4719.91,USD,2026-02-12,M00757,US
CLR00008910,AUTH00008910,MEM006548,2872.09,USD,2026-02-16,M02014,MX
CLR00008911,AUTH00008911,MEM001070,1701.69,USD,2026-02-11,M00839,US
CLR00008912,AUTH00008912,MEM004100,1003.6,USD,2026-02-16,M00449,US
CLR00008913,AUTH00008913,MEM009739,26.35,USD,2026-02-12,M01765,US
CLR00008914,AUTH00008914,MEM003156,2978.11,USD,2026-02-10,M01657,US
CLR00008915,AUTH00008915,MEM011381,4791.33,USD,2026-02-18,M02732,MX
CLR00008916,AUTH00008916,MEM001115,2804.11,USD,2026-02-18,M01778,CA
CLR00008917,AUTH00008917,MEM002088,654.85,USD,2026-02-10,M00675,MX
CLR00008918,AUTH00008918,MEM012932,3068.24,USD,2026-02-12,M00820,US
CLR00008919,AUTH00008919,MEM007350,806.68,USD,2026-02-11,M01422,US
CLR00008920,AUTH00008920,MEM000538,3795.07,USD,2026-02-10,M01013,US
CLR00008921,AUTH00008921,MEM004515,3234.45,USD,2026-02-16,M02721,MX
CLR00008922,AUTH00008922,MEM003180,1861.43,USD,2026-02-17,M02622,US
CLR00008923,AUTH00008923,MEM000463,3771.69,USD,2026-02-17,M01248,US
CLR00008924,AUTH00008924,MEM005661,1432.83,USD,2026-02-17,M01540,MX
CLR00008925,AUTH00008925,MEM011505,2383.21,USD,2026-02-14,M01907,CA
CLR00008926,AUTH00008926,MEM014180,1874.99,USD,2026-02-15,M01349,US
CLR00008927,AUTH00008927,MEM005458,4222.07,USD,2026-02-08,M01936,US
CLR00008928,AUTH00008928,MEM003405,2501.34,USD,2026-02-17,M01305,MX
CLR00008929,AUTH00008929,MEM008644,461.05,USD,2026-02-18,M01943,US
CLR00008930,AUTH00008930,MEM001837,2863.59,USD,2026-02-08,M00668,US
CLR00008931,AUTH00008931,MEM004624,4716.55,USD,2026-02-12,M00872,US
CLR00008932,AUTH00008932,MEM010382,2021.68,USD,2026-02-15,M00375,US
CLR00008933,AUTH00008933,MEM011500,2152.73,USD,2026-02-13,M02884,MX
CLR00008934,AUTH00008934,MEM008376,1854.02,USD,2026-02-17,M02918,US
CLR00008935,AUTH00008935,MEM014622,1799.51,USD,2026-02-13,M02931,US
CLR00008936,AUTH00008936,MEM007177,2314.8,USD,2026-02-11,M00617,CA
CLR00008937,AUTH00008937,MEM003899,634.69,USD,2026-02-11,M02384,US
CLR00008938,AUTH00008938,MEM004660,874.88,USD,2026-02-14,M02955,US
CLR00008939,AUTH00008939,MEM008159,4465.39,USD,2026-02-10,M01769,US
CLR00008940,AUTH00008940,MEM000154,655.35,USD,2026-02-17,M01335,CA
CLR00008941,AUTH00008941,MEM009577,4881.61,USD,2026-02-08,M00158,US
CLR00008942,AUTH00008942,MEM003896,4004.79,USD,2026-02-11,M00368,MX
CLR00008943,AUTH00008943,MEM000942,2339.45,USD,2026-02-17,M01225,US
CLR00008944,AUTH00008944,MEM012322,1263.36,USD,2026-02-16,M01232,US
CLR00008945,AUTH00008945,MEM003925,2481.9,USD,2026-02-12,M02358,US
CLR00008946,AUTH00008946,MEM012417,2441.14,USD,2026-02-17,M01673,CA
CLR00008947,AUTH00008947,MEM002754,1433.69,USD,2026-02-11,M00507,CA
CLR00008948,AUTH00008948,MEM005812,2777.56,USD,2026-02-17,M00248,MX
CLR00008949,AUTH00008949,MEM007583,2693.97,USD,2026-02-12,M02176,CA
CLR00008950,AUTH00008950,MEM009208,4537.84,USD,2026-02-11,M00889,CA
CLR00008951,AUTH00008951,MEM004905,4968.44,USD,2026-02-10,M00644,US
CLR00008952,AUTH00008952,MEM010828,1846.44,USD,2026-02-10,M00583,MX
CLR00008953,AUTH00008953,MEM003553,3284.94,USD,2026-02-17,M01656,MX
CLR00008954,AUTH00008954,MEM011828,3850.38,USD,2026-02-14,M00958,US
CLR00008955,AUTH00008955,MEM009300,3379.01,USD,2026-02-14,M02939,CA
CLR00008956,AUTH00008956,MEM001944,2192.85,USD,2026-02-10,M00700,MX
CLR00008957,AUTH00008957,MEM001072,4773.43,USD,2026-02-08,M01375,CA
CLR00008958,AUTH00008958,MEM003472,4722.88,USD,2026-02-08,M02498,US
CLR00008959,AUTH00008959,MEM014377,4552.09,USD,2026-02-17,M02873,US
CLR00008960,AUTH00008960,MEM002640,1498.27,USD,2026-02-18,M00875,US
CLR00008961,AUTH00008961,MEM005637,2382.31,USD,2026-02-11,M00852,US
CLR00008962,AUTH00008962,MEM009980,353.22,USD,2026-02-10,M00617,US
CLR00008963,AUTH00008963,MEM012219,677.91,USD,2026-02-18,M01774,US
CLR00008964,AUTH00008964,MEM014310,4341.99,USD,2026-02-12,M01107,CA
CLR00008965,AUTH00008965,MEM009564,4240.5,USD,2026-02-16,M00471,CA
CLR00008966,AUTH00008966,MEM001613,413.23,USD,2026-02-15,M00265,US
CLR00008967,AUTH00008967,MEM013831,3664.33,USD,2026-02-13,M00354,US
CLR00008968,AUTH00008968,MEM014594,403.53,USD,2026-02-14,M01048,US
CLR00008969,AUTH00008969,MEM013489,2844.43,USD,2026-02-11,M00251,US
CLR00008970,AUTH00008970,MEM006198,1667.07,USD,2026-02-15,M02514,US
CLR00008971,AUTH00008971,MEM008300,4525.0,USD,2026-02-17,M02825,CA
CLR00008972,AUTH00008972,MEM010391,1217.96,USD,2026-02-09,M01259,US
CLR00008973,AUTH00008973,MEM012269,473.53,USD,2026-02-18,M01365,US
CLR00008974,AUTH00008974,MEM012735,4194.77,USD,2026-02-13,M01016,MX
CLR00008975,AUTH00008975,MEM005989,1807.02,USD,2026-02-12,M01103,MX
CLR00008976,AUTH00008976,MEM007575,757.36,USD,2026-02-17,M02960,US
CLR00008977,AUTH00008977,MEM008767,4976.79,USD,2026-02-11,M02615,US
CLR00008978,AUTH00008978,MEM005909,2044.18,USD,2026-02-14,M00617,US
CLR00008979,AUTH00008979,MEM004961,4681.54,USD,2026-02-09,M00177,US
CLR00008980,AUTH00008980,MEM013262,2123.43,USD,2026-02-11,M01774,MX
CLR00008981,AUTH00008981,MEM009658,2931.04,USD,2026-02-14,M02712,MX
CLR00008982,AUTH00008982,MEM005094,2660.58,USD,2026-02-17,M00250,CA
CLR00008983,AUTH00008983,MEM002391,1569.44,USD,2026-02-09,M00396,MX
CLR00008984,AUTH00008984,MEM012904,564.35,USD,2026-02-10,M01817,US
CLR00008985,AUTH00008985,MEM003052,1.84,USD,2026-02-10,M02099,US
CLR00008986,AUTH00008986,MEM008932,189.04,USD,2026-02-15,M00416,US
CLR00008987,AUTH00008987,MEM009362,4200.19,USD,2026-02-14,M02092,CA
CLR00008988,AUTH00008988,MEM006375,3390.52,USD,2026-02-15,M00726,US
CLR00008989,AUTH00008989,MEM012134,305.25,USD,2026-02-17,M00863,US
CLR00008990,AUTH00008990,MEM004388,2498.05,USD,2026-02-13,M02221,MX
CLR00008991,AUTH00008991,MEM007415,4242.76,USD,2026-02-16,M01497,US
CLR00008992,AUTH00008992,MEM002252,3861.93,USD,2026-02-17,M00188,US
CLR00008993,AUTH00008993,MEM007082,2949.39,USD,2026-02-11,M02161,US
CLR00008994,AUTH00008994,MEM005861,2551.31,USD,2026-02-09,M02807,MX
CLR00008995,AUTH00008995,MEM014282,2734.67,USD,2026-02-10,M00719,US
CLR00008996,AUTH00008996,MEM012280,1424.29,USD,2026-02-13,M01248,US
CLR00008997,AUTH00008997,MEM003142,1938.26,USD,2026-02-16,M02603,US
CLR00008998,AUTH00008998,MEM001511,1240.31,USD,2026-02-17,M00089,US
CLR00008999,AUTH00008999,MEM004907,4204.87,USD,2026-02-11,M01966,MX
CLR00009000,AUTH00009000,MEM001491,2121.83,USD,2026-02-12,M01840,CA
CLR00009001,AUTH00009001,MEM014402,2841.06,USD,2026-02-08,M00807,US
CLR00009002,AUTH00009002,MEM006255,516.32,USD,2026-02-12,M00059,MX
CLR00009003,AUTH00009003,MEM009892,1843.72,USD,2026-02-11,M02056,US
CLR00009004,AUTH00009004,MEM007957,4842.86,USD,2026-02-13,M01807,US
CLR00009005,AUTH00009005,MEM014519,2910.64,USD,2026-02-09,M02346,US
CLR00009006,AUTH00009006,MEM008765,2125.33,USD,2026-02-09,M02164,CA
CLR00009007,AUTH00009007,MEM000129,3172.1,USD,2026-02-10,M00098,CA
CLR00009008,AUTH00009008,MEM013333,647.59,USD,2026-02-11,M01878,US
CLR00009009,AUTH00009009,MEM000838,4053.02,USD,2026-02-17,M00818,US
